Id;ProductId;UserId;ProfileName;HelpfulnessNumerator;HelpfulnessDenominator;Score;Time;Summary;Text
2435;B0089SPDUW;A3N7T3Q56NR6UG;Peter N. Deweese;0;0;5;1315958400;Yum;This is a great coffee.  Its dark but not bitter
2436;B0089SPDUW;A2LCOP87YZSFJG;Eric R. Spitler;0;0;5;1308268800;Great simple coffee;I've tried quite a few coffees and many end up tasting the same. However
2437;B0089SPDUW;A3ARWF586TVLWB;Susan Macpeek Coffee Lover;0;0;5;1305504000;I love Caribou Mahogany!;I've tried over a dozen varieties of K-Cups and this is
2438;B0089SPDUW;AP4N2279BZFG2;Ncsoxfan Ncsoxfan;0;0;5;1304380800;Mellow; full bodied
2439;B0089SPDUW;A1857CFZ2N5LWG;Gizmoqt;0;0;5;1304208000;SMOOOOTH!;I go for the bold varieties of coffee and this Mahogany is not only bold but very smooth.  My all time favorite!
2440;B0089SPDUW;A163RZETDROJL5;D. Johnson Dr. Duck;0;0;5;1303862400;Best K-cup out there.;So Far this is the only K-cup I've found thats tastes great with a normal brew!  It's not watered down like the regular stuff
2441;B0089SPDUW;A14FO1VXLQ74WW;Knightlyscribe;0;0;5;1302825600;Really excellent;We've tried every coffee brand available for the Keurig
2442;B0089SPDUW;AVN3JX894CEZC;Zugg Zugg;0;0;5;1301616000;Caribou Coffee's Mahogany Review;The Mahogany has a smooth full bodied character.  I highly recommend this coffee to drinkers looking for a bold but not overpowering taste!
2443;B0089SPDUW;A2491PZ4O3IRRE;Chezsan Chezsan;1;2;3;1319241600;Good coffee;This coffee is not really bold in my opinion - it falls more along medium roast flavor. It's a decent
2444;B0089SPDUW;A34Q9ELBWNHOEK;Strong Coffee Lover;0;1;1;1335139200;Disapointed;If you like strong coffee
2445;B0089SPDUW;A382TASR3P6LTR;Aodhan51;0;1;3;1327363200;Full bodied but bitter;This coffee is very full bodied
2446;B0089SPDUW;AP6VFQES99HAY;K Cup Lover;0;1;5;1324080000;Best coffee;This was sold out at Cafe Express site.  Thrilled to<br />Find it here. Quick delivery and great service!  Happy to know that I can find it here.
2447;B0089SPDUW;A18K14K26PMZTF;Nick;0;1;5;1323475200;Best coffee ever;My favorite blend of my favorite coffee.  Used to have to smuggle a few pounds of the stuff back in my suitcase everytime I went out to the midwest! Now I can get in k-cups.  Yay! Good price on amazon
2448;B0089SPDUW;A15WR69VD5E5I1;Joel Oconnell Phantomjoel;0;1;4;1318032000;Smooth But Flat;This coffee is very smooth but rather flat compared to Starbuck's brews.  It doesn't have any bite to it.<br />If you like a mild coffee
2449;B0089SPDUW;A1R7E9MD733HX;J. Douglass;0;2;1;1339632000;Didn't like it;Honestly
2450;B002JX7GVM;AHRNDSKWH1YBT;M. Hertzler;8;9;5;1268265600;Sweet but not too sweet!;Let me be honest
2451;B002JX7GVM;A3L3ZP8MAOEZ1T;Kozychic;2;2;5;1316908800;O.N.E. Coconut Water with a Splash of Pineapple;I have been buying ONE Coconut Water with a Splash of Pineapple regularly for awhile now. I like the flavor and ordering it on line is very convenient. Also
2452;B002JX7GVM;A1356MMYO31WB6;Kira'S Mama Kirasmama;2;2;5;1308528000;If you're looking for something a little more  Pina Colada  this is it;I was exhausted
2453;B002JX7GVM;A2N3GDH2PU1C0E;Angela;1;1;3;1350259200;BEWARE...INGREDIENTS HAVE CHANGED;We loved this product and I just received my new order.  I noticed the packing changed which made me check the label.  The ingredients and NUTRITIONAL INFORMATION HAS CHANGED!<br /><br />Old Ingredients & Nutrition (sample)<br />Natural Coconut Water<br />Natural Pineapple Juice<br />Cane Juice<br />Vit C.<br />Natural Fruit Flavor<br />Sodium 115mg<br />Potassium 299mg<br />Sugar 16g<br />Vit C 172%<br />Calcium 1.3%<br />Iron 1.8%<br /><br />New Ingredients & Nutrition (sample)<br />Coconut Water<br />Pineapple Juice<br />Sugar<br />Ascorbic Acid<br />Natural Flavor<br />Sodium 45mg<br />Potassium 425mg<br />Sugar 20g<br />Calcium 2%<br />Iron 0%<br />Magnesium 2%<br />Vit C 210%<br />96% Juice<br /><br />Maybe the new box is misprinted as it says 96% juice and the packaging clearly says a splash of pineapple and other natural flavors.<br /><br />No thank you...I'll be cancelling my subscription.  I don't why the change.
2454;B002JX7GVM;A1XYATUTPV7MN9;Dr. Mom Crazy Mom Naturopath;1;1;1;1350000000;New formulation for 10/2012 is not good at all!;Please contact the manufacturer and ask them to change back to the old formula if you love this product! We just cancelled our subscription of 8 cases per month because the new formula is disgusting! Not buying again unless the change back to the old version!
2455;B002JX7GVM;A179ZUHJ8QIED;L. Silverstein Music Snob;1;1;5;1313884800;Delicious and refreshing;O. N. E. Coconut water is delicious and refreshing. It is amazing how it rids me of cramps in my calves and lower back.
2456;B002JX7GVM;A2NR2U9M8SXOWP;Donnadonut07;1;1;5;1313107200;LOVE THIS STUFF;This drink is perfect for the summer. It is a healthy alternative to soda
2457;B002JX7GVM;A3K173DLGT3ADQ;Reverend Destruction C;1;1;5;1312329600;great taste; not too sweet
2458;B002JX7GVM;A3KNE6IZQU0MJV;M. Nance;1;1;5;1309651200;O.N.E. Coconut Water!;I got the O.N.E. Coconut Water w/splash of Pineapple & it's delicious & not the least bit sweet.  Just very refreshing!!  LOVE IT and will continue using it.  Saw this on Dr. Oz as he recommended it.
2459;B002JX7GVM;A1AJERHHMN9QHQ;Mnsota Mnsota;1;1;5;1295913600;Very tasty;I saw this item in my local grocery store
2460;B002JX7GVM;A3C5Z05IKSSFB9;M. Magpoc Maliasuperstar;1;1;5;1277078400;THE BEST drink on earth!!!!!!!;This is the best drink out there!  I've always had adult acne and no matter what I took or what the dermatologist prescribed for me
2461;B002JX7GVM;A1BOIDHY9SUL7T;Anakasha;1;1;4;1275868800;Not a sports drink;I started drinking coconut water when it was suggested to me by a friend.  I never really loved the taste of it
2462;B002JX7GVM;A1HRECPV2Q79BG;718Tech;1;1;5;1267056000;Amazing (even if it is trendy);I admit that I fully expected to dislike this product
2463;B002JX7GVM;A2E2PA6UNK1E05;Labarum;1;1;5;1267056000;Good Taste but Not for Everyone;I decided to try this although I am not a big fan of flavored waters.  It is quite refreshing and the flavors are quite vibrant and not weak as in some concoctions.  I happen to like both coconut and pineapple so there is no problem with the basic idea and both can be distinguished in the mix.  The one drawback for some is because pineapple is a rather strong addition
2464;B002JX7GVM;A2IWN2E52HLQWA;Margaret W. Finley Pezgirl;7;10;2;1284336000;why add sugar?;Ugh....I tried this as a replacement for the Coconut Water with Pineapple that was available before in the automatic ship program.  This stuff is awful.  It's got added sugar
2465;B002JX7GVM;AY3ACEC3TKSM;James D. Wheeler Sr. Jim Wheeler;2;3;5;1273881600;Coconut Water;Being a ride leader with a bicycle club
2466;B002JX7GVM;A35X2JJI49OBZP;C. Bayne Katluvr_1;2;3;5;1264636800;Lots of flavor; but not too sweet
2467;B002JX7GVM;AN9E7KAWWF95Q;Christinethomson;0;0;2;1348963200;Terrible flavor;Almost gagged at first taste. I have used other coconut based products (water
2468;B002JX7GVM;A3KRDK5TJWLOFI;Alligatorspambubbles;0;0;5;1342656000;This stuff is delicious;I LOVE THIS STUFF. Really
2469;B002JX7GVM;A30AIATAD5VOLS;L. Bell Specialscots;0;0;5;1317254400;Really a GOOD product!;Since I had been recuperating from a 24 hour flu bug that lasted a<br />week
2470;B002JX7GVM;A27LTIOR5PFVG3;Luke;0;0;5;1316736000;Best ever!;I have tried all the different brands of coconut water and O.N.E. is my favorite and O.N.E. Coconut Water with a Splash of Pineapple is my favorite flavor. I wish the price would come back down I absolutely love this stuff!
2471;B002JX7GVM;A3VE6XC5SJV3ZL;Desiree Baker;0;0;3;1299801600;Definitely Pineapple;To me
2472;B002JX7GVM;A3251RBTBBYII9;E. Logan El;0;0;3;1282089600;Coconut Water w/a Splash of Pineapple;I didn't expect coconut water with a splash of pineapple juice to taste quite so salty
2473;B002JX7GVM;A3FQGZM60R46S5;Kathy Wright;5;8;3;1261612800;Plain is better;This is good but not as good as the standard coconut water in this brand.  The container is smaller
2474;B002JX7GVM;A2WONWXCQUDRQA;David V Bircher;1;2;1;1308182400;Bleh... cane juice is 3rd on ingred. list.;I've had Amy and Brians coconut water - yum!
2475;B002JX7GVM;A1C760KGFSRI6F;Alexis Coxon;1;2;2;1266451200;Maybe I just don't  get it  ...;I love coconut and pineapple
2476;B002JX7GVM;A28OB1QLXN5BM6;Karen Joan Siren;1;2;4;1264550400;If You REALLY Like Sweet...;...Then O.N.E. COCONUT WATER WITH A SPLASH OF PINEAPPLE is the drink for you.  I found this drink to be almost overpoweringly sweet as a standalone beverage.  According to the package
2477;B002JX7GVM;A3T5NSG7LMRY0A;Michael Gmirkin;1;2;4;1264464000;Tasty.;This seems like a pretty straightforward drink. It's coconut juice and it's pineapple juice
2478;B002JX7GVM;A2VEJ0MRALHE41;Mbs80;0;1;3;1298937600;Smaller-than-usual package size; overly-sweet taste
2479;B002JX7GVM;A137YN42MHHIVX;Rob S.;0;1;3;1264636800;Not what I expected!  Interesting taste;I wanted to try this juice as I'm a big fan of coconut flavoured products.  Given that it claims to have a splash of pineapple
2480;B002JX7GVM;A2690VEUY5C6WV;Kcfan Rio;3;6;3;1284163200;Not as healthy as you would think;hi every one I just wanted to share some of my experience with you about this product. First off all it taste pretty good but its kinda sugary and salty. Its an ok drink but when you think about it and you compare it to others this drink is not as healthy as others. Its more like a juice drink than a healthy one. Compared to Vitacoco it has more calories
2481;B002JX7GVM;A1B4MIXYVIKMU2;D. Truong Duke Of New Mexico;1;3;2;1282176000;Just didn't taste good to me;I'm usually into Pineapple and coconut drinks
2482;B002JX7GVM;A2MVPY9XVYST9H;D_Strasse D_Strasse;1;3;2;1264636800;Bland;This product is billed as an all natural anti-oxident and electrolyte replacing beverage.  Sort of like all-natural Gatorade with anti-oxidents.<br /><br />Like a sports beverage
2483;B002JX7GVM;A2HTPS0JV3Q8ZD;Michael D. Briggs Dark_Psion;0;2;2;1264550400;Needs a bigger splash;I received a single 8.5 once container of ONE Coconut water with a splash of Pineapple as part of the Amazon Vine program for review.<br /><br />It would have been nice if it had come with a straw
2484;B002JX7GVM;AS6SH2JM2YY3H;R Schmidt;1;4;2;1264636800;Pineapple flavored coconut water from Indonesia... there's something we really need!;Coconut water with a hint of pineapple
2485;B003ZRHYU4;A28FB06HXHZD45;Bee Guy;0;0;5;1349740800;The prime rib of beef jerky!;This is a close second to my all-time favorite
2486;B0027IQC5K;A1HFKOWS3LJ7MR;Willow Brook;11;11;5;1211587200;Healthy Alternative to Kibble; Canned or Raw Diets
2487;B0027IQC5K;A31ACB1YA6ABOX;Ward Johnson;12;13;5;1245628800;This food is not unbalanced.;Sojos foods have been tested for nutritional content and they are all formulated to have a calcium to phosphorus ratio of 1.4:1. You do not need to add calcium or phosphorus.
2488;B0027IQC5K;A1RKCPYOCFTE0Y;Frieda Bandida;8;8;5;1265155200;Great food;I feed my dogs Sojos as part of a mixed bowl of quality kibble and quality canned food.  I recommend Sojos.<br /><br />But I had a problem with the Amazon purchase.  Amazon stored the Sojos bag in the original mailing box Sojos sent them.  My order was picked from the shelf and the box containing the Sojos was placed in another box and mailed to me.  The bag of Sojos was almost one year old and there was no way Amazon kept track of that.  I got a refund from Amazon with no question and very quickly
2489;B0027IQC5K;AZTEQJCI6N5WL;Mari Hofman Dog Lover;2;2;5;1296172800;GREAT food;I have three Newfoundlands so we go through a lot of food!  One of the dogs has had severe health issues and since we've switched from commercial kibble to home made food
2490;B0027IQC5K;A123G253XL4O17;Flower W/ Thorns;1;1;4;1277078400;Great product if you are willing to do the work;I think this is a great product but my picky dog gets tired of it after a week.
2491;B0027IQC5K;A213FJQVZ84IN2;Carole Magnuson;0;0;5;1330560000;Otto likes it!;My small mixed breed is a picky eater but he seems to like solos so long as I mix it with some good people food. He hasnt had problems digesting it  Delivery was prompt as expected.
2492;B0027IQC5K;AVMDL6UUCOO4X;Amf111462 Adult Gamer;0;0;5;1318377600;picky puppy...;I have a now 8 month old male Shih Tzu.  When I brought him home from the breeder
2493;B0027IQC5K;A1HTP3GJYF26RI;Edward S. Golden Nedlog;0;1;4;1339113600;Sojos original;I didn't mean to order a 40-pound bag. But I did. Wow. That's a lot of food. Be sure to mix it with protein or else you dog will suffer a bit of internal distress.
2494;B0027IQC5K;ADF5WNMEPD5KT;D. Geiger;4;17;1;1164672000;Caution - poorly balanced nutrition!;Sojo's diet lacks calcium
2495;B001ZWIRKW;ABVCQPI1GMONN;Sondra G. Oravetz;0;0;5;1349136000;My Dogs are Wild About These Treats!;I was introduced to these very small doggie bones at my Vet.  My 14 year old Springer who has never been much into doggie bones LOVES these things!!  They make great pocket stuffers to carry around for incentive and motivation.  My old guy has a hard time waking up to go outside and one wiff of one of these bones does miracles.  I have a younger Springer who also loves the bones but she doesn't need much motivation to do anything
2496;B001EO6AWS;A148Z6ODSMC7SL;Atheist;1;1;3;1310860800;IT'S OK FOR SOMETHING DIFFERENT;It doesn't have a whole lot of flavor
2497;B001EO6AWS;A1NZ5GYB1MXXLZ;Denise N. Davis;1;1;4;1291939200;Decent Light Roast Organic;It seems most of the organic/shade grown/fair trade coffee is medium or dark roasted
2498;B000EIE7GQ;A3NAN0AHTY46M5;M Misturado;4;4;5;1269302400;Just like the restaurant!;I recently moved and couldn't find a thai restaurant nearby. My favorite meal at my old thai place was massaman curry. I used the recipe on the back on the package when I got it
2499;B000EIE7GQ;A31Q4BB54EL7AL;Elizabeth;3;3;5;1273017600;Authentic taste; easy to prepare!
2500;B000EIE7GQ;A3VOZ5RTAL9VPU;Jo-Ann Albano Jodelpa3;0;0;5;1346889600;Good value; good taste
2501;B000EIE7GQ;A9AR5T9OE95WU;B. Neilly;6;10;2;1280620800;theres better curry paste out there;this paste is actually what first got me into thai curry
2502;B0004MZVIA;A3ACTJ8H3RSW7C;Mary Shelly 1951 Voodoo;1;1;5;1338681600;Diet Peach  Snapple Delivered Safely & Quickly;I ordered this product to send to my friend's husband. They had just moved to Alabama in the end of March
2503;B0004MZVIA;A2R6RA8FRBS608;Matthew G. Sherwin;3;6;5;1245801600; Yep--it's a diet !!! ;This peach flavored diet tea by Snapple is extremely refreshing after a long summer's day! It's truly a diet tea--there are zero calories. It's best served chilled
2504;B003LKLK3C;A6BNJBC1ZBCIL;Jill;0;0;5;1296432000;Good quality for a good price.;Previously I bought some mustard seed that was unbearably bitter
2505;B000EH2AMA;ATL9DOGVXPOEE;J. M. Miller;2;2;4;1245628800;good stuff!;In my quest to find snacks that are not empty calorie types
2506;B000EH2AMA;A2N2CXGM3N6OZI;A. Smargon;2;2;5;1239062400;Highest in protein;Mrs. May's pumpkin crunch is a great snack. For those of you watching calories and intake
2507;B000EH2AMA;AHQ73C1PV7FDC;D. Kelly Deekay2;3;4;5;1162339200;Yummy;I love to put a bag of Pumpkin Crunch on the table at work and watch people's faces light up when they taste them.  Try it.
2508;B000EH2AMA;A2NYIZGLQC92M1;Tracy J. Jacobsen Grannycat;0;0;5;1184198400;Mrs. May's Pumpkin Crunch  is terrific;Mrs. May's Pumpkin Crunch is the best of the bunch.  If you like pumpkin seeds this is for you.  The slightly sweet cubes make me think I am eating cake.  These are great for snacking and even dessert. A truly wonderful product and gluten-free into the bargain!
2509;B000EH2AMA;A2852V09EPF5DJ;Lat;0;0;5;1184198400;Tasty and Light;<a href=http://www.amazon.com/gp/product/B000EH2AMA>Mrs. May's Dry-Roasted Snack
2510;B000EH2AMA;A1BL9MWYKTIHA3;Guichen Wang;0;0;5;1179878400;good snack for everyone;it has good tast and crunchy. I bought black sesame before
2511;B0079LSXQ6;AKE6DXEN3GWPC;Cyndi Beane Henry Texicanwife;4;4;5;1332460800;I Want More!;I picked this up at my local grocery store in the seasonal aisle [with the Easter goodies].<br /><br />This moist cake mix can be made with or without eggs. I used them
2512;B0079LSXQ6;A22DZZDWEI89PS;Sparklebug;2;2;5;1331510400;Addictive;I normally bake from scratch but when I saw this pink lemonade cake mix with matching frosting I just had to try them both. This cake can be made two ways: with or without egg yolks. I recommend with as the cake will be nice and moist as a result. This cake would also be just as good with plain white icing or just a dusting of powdered sugar. You can make it as a layer
2513;B0079LSXQ6;AQA7YU5Z17M9H;Dollface;1;1;5;1340323200;yum;Like I said about the icing....I am so happy to be able to buy this online. It is a family favorite
2514;B0079LSXQ6;ANEDXRFDZDL18;Serene;2;3;5;1336780800;Tasty;I picked up a box of this in a discount grocery store in paso robles. The cake was heavenly. I liked it so much
2515;B0079LSXQ6;A34I3GH7H9QOR5;Val;0;0;5;1344556800;goody good;I tried the cookies and they were great nd trying to find them in the stores<br />with no success. did not realize they were seasonal or would have stocked up<br />great product
2516;B000RUI0MS;A3O38OGMX5L4EA;Fin;5;6;5;1242604800;Combo Rose Food/Systemic Insecticide;This is a great product
2517;B000RUI0MS;A37VHTG121RR8F;Hmacjr;2;2;5;1252800000;Easy Rose Care and great product;I have been a rose Gardner for many years
2518;B000RUI0MS;AFLPET76P1AO6;Jamaican Shopper;2;2;5;1183075200;Excellent Product;I have been plagued by white flies for over a year. Neither chemical nor natural treatment has gotten rid of them completely. I decided to try this as it's made by a respected international brand & I thought a systemic product might work.<br />A week after the first application there was no reduction in infestation but by the second week I started to notice less & less of the little vermin. By the time I was ready to do a third application there was not even one white fly or any other insect on any of my roses or any other shrub. I had even used it on potted plants which were also infested & it worked on everything.<br />Remember
2519;B000RUI0MS;A2TPZW2V21LH2R;Metaluna00 Kim;3;4;1;1309651200;Misleading product!!! If you want no bees; then use it.
2520;B000RUI0MS;AQZPV9FMCBFQR;Michael E. Griffin Savu;0;0;3;1340928000;Good for the leaves not for the Flowers;The active ingredient in this sytemic is imidacloprid.  It is adbsorbed by the rose plant into the leaves
2521;B000RUI0MS;A2NJAQYXOH12YT;Mark W. Baker;0;0;5;1337472000;A Must for the Gardener;Works wonderfully for most all applications in the garden. Could not be easier since it is systemic and helps fertilize only what you want to fertilize.
2522;B000RUI0MS;A3LBJPREB99CSY;Roberta Beyer Birding Nature Store Owner;7;11;1;1304208000;Avoid like the plague---contains product killing honeybees;If I could give this product a minus 10 stars
2523;B004332EMW;ACA7W5NZRASFT;P. Armstrong;0;0;5;1309910400;Fisher Pecan Chips;These chips are good to sprinkle on salad
2524;B000NY4SZQ;A36H0DBSNJRAEN;Mamamoose;2;2;5;1294531200;hot mustard;This is the best mustard. my husband loves it on his sandwiches for work. it has the right spices and taste to enhance what you are eating. Have been looking for it in bigger tubes with not much luck but any size is great.
2525;B000NY4SZQ;A1IDF30FSGME1L;Shari;2;2;5;1283040000;Thomy Mustard Maniac;This is the best I've ever eaten.  If you like mustard and you like<br />horseradish this is the product to try.<br />My first experience with Thomy was several years ago when my Son lived<br />in Germany.  He used to send it home
2526;B000NY4SZQ;A1OQ47RIZNIQ1B;Mlelwica;1;1;5;1293408000;Thomy Scharfer Senf;This mustard is NOT for the mild-mannered
2527;B000NY4SZQ;A3I57Z8ABZZK97;Msibd1 Msibd1;1;1;5;1293062400;Ummm Ummm Good...;There isn't much to say about this mustard other than Ummm Ummm Good!!!  I tried this for the first time at a BBQ on a salmon burger and it truly brought the flavor out of the meat...now I use it on everything from chicken burgers to homemade Caesers dressing!  You'll love it!!!
2528;B000NY4SZQ;AGSVHHBLWZDET;Jens Rodenberg;0;0;5;1350518400;Best. Mustard. Ever.;Great with bratwurst
2529;B000NY4SZQ;A29ZPQID077L4A;Ken Coumerilh;0;0;5;1332547200;Hot;It arrived on time and was packaged well.  This was my first try of this mustard.  It was unique
2530;B000NY4SZQ;A3VCFQQRABCJFK;Anna Giacobbe;0;0;5;1292371200;Super mustard;We became acquainted with this mustard when we were in Switzerland and really enjoyed it. That was our reason for purchasing it. Great find!! We have liked this as much as the one that we bought in Europe!
2531;B000G7UDPY;A1XRUPKEH91NJQ;Carlene Doerr Cd;7;8;5;1157932800;Wonderful!;The Lobster Bisque is absolutely delicious. Nice lobster flavor
2532;B000G7UDPY;A1MJSWI87ZME83;Gillian;6;7;5;1176854400;Delicious low cal treat;Baxters soups are usually very nice
2533;B000G7UDPY;A36MP37DITBU6F;Enchanted In Dixie Enchanted;2;2;5;1248998400;Awesome fresh tasting Lobster Soup. Perfect just out of can; heat an serve.
2534;B000G7UDPY;A3E2JDHE014VMU;J. Liu;1;1;2;1264636800;Tastes ok but has bits of shells;The taste is good
2535;B000G7UDPY;AQDFDAB8DN74Y;Al Treder Altreder;1;1;3;1259625600;Unlisted ingredient of Baxter Lobster Bisque;This soup is very good tasting if you like seafood
2536;B000G7UDPY;A1XTE3IHX65GTZ;Olena_P Olena;1;1;2;1234915200;Too watery;It is ok soup
2537;B000G7UDPY;A3EWJX7W1X7E79;David J. Smith;1;1;4;1200528000;Baxter's canned soups rule!;This was actually a gift to my daughter (along with 3 cases of other Baxter's soups). She's of the opinion that Baxter's is absolutely the BEST canned soup on the Planet (of the soups she's tasted
2538;B000G7UDPY;AXO9YPRH0J9DM;J. Chang;8;12;3;1162598400;It's good for canned soup.;For canned soup
2539;B000G7UDPY;AHU9VCO8WMZ93;Callem Like Isee'Em Callem Like Isee'Em;1;2;1;1215907200;Disgusting; nasty
2540;B000G7UDPY;A1GRTRZHLX81FM;Donal Slentz;1;2;4;1204761600;Pretty Good;This soup is pretty good
2541;B000G7UDPY;A3C7TRHQX96NA8;Ed;0;1;1;1347926400;ugh;Saw this soup in the supermarket and bought a can. Opened can. Heated soup. Tasted soup. Dumped soup down drain. Rinsed mouth with mouthwash. Enough said.
2542;B000G7UDPY;A2UP2MW67RZIY1;M. A. Steed;0;1;3;1313971200;I've had worse but I've had better too.;As someone who lives and dies by seafood I've had my fair share of lobster bisque. This stuff
2543;B000G7UDPY;A2PXYGDZ5U7TB1;C. Glandon Book Huntress;0;1;2;1278547200;As far as canned soups go;As far as canned soups go this is ok. I was disappointed with the texture
2544;B000G7UDPY;A392JXFKJ5GG17;Donna G. Spencer;0;1;1;1266019200;Bad tasting soup;This is one of the worse tasting soups I've ever eaten. I hated it
2545;B000G7UDPY;A2PNOU7NXB1JE4;Peggy Pab920;5;15;3;1171670400;Lobster Tomalley=health risk;I advise you to do your own web search to determine how the health risk could affect you. The tomally functions as the lobster's liver and pancreas. However
2546;B000ED9LDU;A1IU7S4HCK1XK0;Joanna Daneman;20;20;5;1163548800;Lovely seeds for your cereal; baking or yogurt
2547;B000ED9LDU;AEWYUPCNDV7HY;Modern Blue Argonaut;20;22;5;1198713600;The best flaxseeds I've ever had;I've been taking flaxseeds for several years due to the health benefits. I was excited to see such a great price on these from a reputable company. These are the best tasting flaxseeds I have ever had. To get the maximum health benefits you have to finely grind them in a standard coffee grinder. We usually grind 2 tablespoons per person twice a day and then add them to lemonade
2548;B000ED9LDU;A1K2WS7DJ0X2DJ;D. Johnson Amateur Health Nut;10;11;5;1180483200;Fiber packed and nutrient rich;Flaxseed is a great way to get fiber in your diet and this brand delivers.  It has a mild taste (I put 3 tablespoons in my morning smoothie) and gives you 36% of your daily fiber required intake.  Flaxseed also contain Omega 3 so you also place a powerhouse of nutrients in your diet with this little seed.<br /><br />An excellent source of protein
2549;B000ED9LDU;A1WNJ4AP6KWDJP;Trusted Reviewer;5;5;5;1206748800;Great source for omega3's!;It's best to buy flaxseeds as opposed to flaxseed oil or meal because you get more omega3. Since you are grinding the seeds yourself
2550;B000ED9LDU;A2542PPAMRTLAQ;Michael Leeson -'S Son;3;3;5;1253145600;Organic Golden i;Bob's Red Mill Organic Golden Flaxseeds are an excellent way to ingest some Omega 3.  96 ounces are delivered in 4 packs
2551;B000ED9LDU;A26YHIRPMZYZDU;Pankaj Gupta Pankaj Gupta;3;3;5;1220832000;Good product;Good product. But remember that you need some way of grinding because apparently we can't digest whole flaxseeds.
2552;B000ED9LDU;A36S6SK3ZX9AXT;Kjburton;3;3;5;1216684800;Great on Conflakes;This is funny I bought the flax seed to make  a neck warmer  I made said to use Flax seed and warm in Microwave for 2 minutes.  Bought 4 bags only needed 2 so decided to make use of the rest. Grind and put over any food the benifits are great.<br />I put mine in Yogert and Cereal. Will diffently keep useing. After this last bag will be ording again.
2553;B000ED9LDU;A26XCDVTNUF0IZ;L. Poteat;2;2;5;1207440000;good in almost anything;I enjoy this flaxseed in everything I've tried it in so far. This product has a pleasant flavor
2554;B000ED9LDU;A21EMOWPLBM2SK;C. E. Montz Cmlegalsec;2;2;5;1206230400;So good for you!!;I ordered this flaxseed after reading how good ground flaxseed was for you.  I ordered a grinder
2555;B000ED9LDU;ASCSHRBJ9Z04X;R. Colley ~~Rc~~;1;1;5;1315526400;Healthy Goodness;I've recently started drinking green smoothies to get healthier and had read that flax seeds have terrific health benefits such as lowering your blood pressure and cholesterol. I add a tablespoon of chia seed and flax seed to my smoothies every day and since drinking my fruits and vegetables I feel better
2556;B000ED9LDU;A2S9PYHE7RN1D9;Binoy Shah;1;1;5;1307404800;Great stuff;Bought this as a way to take in omega 3 nutrient. The pack of 4 has lasted me almost a  year. You have to grind up the seeds and freeze the rest. No complaints
2557;B000ED9LDU;A3IIZ4X1Z2WAZR;Lea R. Thomas;1;1;5;1255996800;Very happy with this purchase!;We are VERY happy with these Organic Golden Flaxseeds.  We grind them and put them in so many things plus they make a great topping for yogurt and cereal in the whole seed form.  These are now a staple in our house.
2558;B000ED9LDU;A319JXJWAYNAYK;Jose A. Carrasquillo Jac;1;1;5;1224115200;Great Flaxseed and Delivery Service;I have very little to say about the product except that it is a GREAT product and their delivery subscription works very well.
2559;B000ED9LDU;A17EBEEW9NZOOI;Trish Jewelsonawhim;1;1;5;1219104000;Very healthy!;Great for you! Grind them up and add a few tablespoons. Can't tell it's there in your cereal ect..
2560;B000ED9LDU;A3OJ2SQXBECEV1;Johnny Friday;0;0;3;1341964800;It would be a 5 if it weren't for the rocks.;I have bought ground flax in the store
2561;B000ED9LDU;A2PV5MWBW9KZK6;Juan R.;0;0;5;1339718400;red mill did it again;This brand always makes good products
2562;B000ED9LDU;A85V7EAHDOMA4;Rightreviewnow;0;0;5;1335571200;They're Good Seeds.;These Flaxseeds are of good quality
2563;B000ED9LDU;AT17C6CLPGIQD;Pj Dupuis;0;0;2;1326067200;good seeds but gravel bits;I wasn't thrilled because I had to pick out tiny bits of gravel. The flax seeds themselves were fine
2564;B000ED9LDU;A1VWS6CYSXHN2K;M. Chan;0;0;5;1309996800;A must have for healthy life;It's also a routine baking ingredient. I put it into my bread along with sunflower seeds and organic wheat flour. I also put it into my smoothie
2565;B000ED9LDU;A3B3IB8CRSNCG0;Warrior;0;0;5;1293062400;good stuff;Looks fresh and clean
2566;B000ED9LDU;A2R4SZF7QS7BLY;Aa;0;0;5;1277251200;Excellent Quality!;These are excellent quality flaxseeds! I just toasted them a little on a pan and even that made a great snack! I also powdered them in a coffee grinder after toasting them a little and the powder is delicious too :) Delicious + Nutritious = Awesome! :))) Planning to have it in my cereal tomorrow and maybe sprinkle some on my veggies. I think I will also try out Bob's Quinoa and Museli.
2567;B000ED9LDU;A2ZVJRZYAQ1T2V;Roxy;0;0;5;1275782400;Bob's Red Mill Organic Golden Flaxseed;This is the 2nd order i have placed for Bob's Red Mill Organic Flaxseed. It is a good quality whole flaxseed. We grind it a little at a time and sprinkle it on cereal and in yogurt. It keeps a long time in the freezer. I have been using this flaxseed for about a year now 
2568;B000ED9LDU;A16K03H4965EDV;Paddy Pooh Paddy;5;8;3;1226275200;a little expensive;It was my mistake - I thought there were 6 bags rather than 4. So the price per bag is much higher than what I pay at the local grocery for the same product.
2569;B000ED9LDU;A26SW43I0MXGGA;Joan A. Adamak Joan Adamak;;1;2;4;1270512000;flax seed
2570;B000ED9LDU;A3VZPX7AUI3UXU;T. Omalley Rivermomx3;1;2;5;1199664000;the product itself is fine...;I bought this before I realized how much I was getting and before I knew they had it at the grocery store! That was my own fault. I really should have waited. But the seeds are great
